,estado,municipio,casosAcumulado,obitosAcumulado
123199,PI,Curralinhos,674,4
123359,PI,Curral Novo do Piauí,361,2
123519,PI,Demerval Lobão,3847,45
123679,PI,Dirceu Arcoverde,383,13
123839,PI,Dom Expedito Lopes,785,14
123999,PI,Domingos Mourão,281,5
124159,PI,Dom Inocêncio,719,8
124319,PI,Elesbão Veloso,758,36
124479,PI,Eliseu Martins,418,17
124639,PI,Esperantina,3178,107
124799,PI,Fartura do Piauí,190,7
124959,PI,Flores do Piauí,189,6
125119,PI,Floresta do Piauí,108,4
125279,PI,Floriano,11084,187
125439,PI,Francinópolis,80,7
125599,PI,Francisco Ayres,530,7
125759,PI,Francisco Macedo,604,6
125919,PI,Francisco Santos,790,8
126079,PI,Fronteiras,1323,12
126239,PI,Geminiano,715,6
126399,PI,Gilbués,1137,7
126559,PI,Guadalupe,1703,29
126719,PI,Guaribas,108,2
126879,PI,Hugo Napoleão,905,9
127039,PI,Ilha Grande,1370,21
127199,PI,Inhuma,1788,31
127359,PI,Ipiranga do Piauí,876,20
127519,PI,Isaías Coelho,1098,10
127679,PI,Itainópolis,1796,15
127839,PI,Itaueira,792,28
127999,PI,Jacobina do Piauí,633,4
128159,PI,Jaicós,3183,44
128319,PI,Jardim do Mulato,364,5
128479,PI,Jatobá do Piauí,405,11
128639,PI,Jerumenha,215,8
128799,PI,João Costa,331,4
128959,PI,Joaquim Pires,1760,33
129119,PI,Joca Marques,614,9
129279,PI,José de Freitas,8839,95
129439,PI,Juazeiro do Piauí,659,4
129599,PI,Júlio Borges,151,18
129759,PI,Jurema,331,8
129919,PI,Lagoinha do Piauí,399,9
130079,PI,Lagoa Alegre,528,14
130239,PI,Lagoa do Barro do Piauí,1074,11
130399,PI,Lagoa de São Francisco,846,6
130559,PI,Lagoa do Piauí,1254,6
130719,PI,Lagoa do Sítio,100,14
130879,PI,Landri Sales,1212,27
131039,PI,Luís Correia,2601,67
131199,PI,Luzilândia,3372,68
131359,PI,Madeiro,414,7
131519,PI,Manoel Emídio,505,21
131679,PI,Marcolândia,1012,21
131839,PI,Marcos Parente,476,10
131999,PI,Massapê do Piauí,756,3
132159,PI,Matias Olímpio,742,15
132319,PI,Miguel Alves,2304,40
132479,PI,Miguel Leão,438,3
132639,PI,Milton Brandão,354,3
132799,PI,Monsenhor Gil,1891,47
132959,PI,Monsenhor Hipólito,921,8
133119,PI,Monte Alegre do Piauí,1225,21
133279,PI,Morro Cabeça no Tempo,167,7
133439,PI,Morro do Chapéu do Piauí,1238,7
133599,PI,Murici dos Portelas,340,11
133759,PI,Nazaré do Piauí,457,16
133919,PI,Nazária,474,19
134079,PI,Nossa Senhora de Nazaré,927,20
134239,PI,Nossa Senhora dos Remédios,949,16
134399,PI,Novo Oriente do Piauí,426,13
134559,PI,Novo Santo Antônio,330,5
134719,PI,Oeiras,6754,94
134879,PI,Olho D'Água do Piauí,335,3
135039,PI,Padre Marcos,602,9
135199,PI,Paes Landim,318,9
135359,PI,Pajeú do Piauí,105,9
135519,PI,Palmeira do Piauí,238,7
135679,PI,Palmeirais,334,25
135839,PI,Paquetá,203,9
135999,PI,Parnaguá,606,11
136159,PI,Parnaíba,23735,516
136319,PI,Passagem Franca do Piauí,261,12
136479,PI,Patos do Piauí,673,12
136639,PI,Pau D'Arco do Piauí,504,5
136799,PI,Paulistana,1338,19
136959,PI,Pavussu,586,15
137119,PI,Pedro II,5504,123
137279,PI,Pedro Laurentino,82,4
137439,PI,Nova Santa Rita,152,4
137599,PI,Picos,14562,194
137759,PI,Pimenteiras,1537,33
137919,PI,Pio IX,2589,26
138079,PI,Piracuruca,3041,118
138239,PI,Piripiri,15895,228
138399,PI,Porto,558,18
138559,PI,Porto Alegre do Piauí,188,4
138719,PI,Prata do Piauí,348,5
138879,PI,Queimada Nova,1350,6
139039,PI,Redenção do Gurguéia,1079,25
139199,PI,Regeneração,1347,31
139359,PI,Riacho Frio,223,5
139519,PI,Ribeira do Piauí,99,7
139679,PI,Ribeiro Gonçalves,980,17
139839,PI,Rio Grande do Piauí,663,10
139999,PI,Santa Cruz do Piauí,886,15
140159,PI,Santa Cruz dos Milagres,289,2
140319,PI,Santa Filomena,190,5
140479,PI,Santa Luz,607,8
140639,PI,Santana do Piauí,345,7
140799,PI,Santa Rosa do Piauí,264,6
140959,PI,Santo Antônio de Lisboa,128,5
141119,PI,Santo Antônio dos Milagres,322,3
141279,PI,Santo Inácio do Piauí,334,7
141439,PI,São Braz do Piauí,188,15
141599,PI,São Félix do Piauí,535,4
141759,PI,São Francisco de Assis do Piauí,487,5
141919,PI,São Francisco do Piauí,237,10
142079,PI,São Gonçalo do Gurguéia,231,6
142239,PI,São Gonçalo do Piauí,476,9
142399,PI,São João da Canabrava,630,10
142559,PI,São João da Fronteira,267,7
142719,PI,São João da Serra,445,19
142879,PI,São João da Varjota,377,2
143039,PI,São João do Arraial,936,11
143199,PI,São João do Piauí,4067,39
143359,PI,São José do Divino,395,14
143519,PI,São José do Peixe,394,4
143679,PI,São José do Piauí,321,9
143839,PI,São Julião,363,15
143999,PI,São Lourenço do Piauí,69,4
144159,PI,São Luis do Piauí,205,1
144319,PI,São Miguel da Baixa Grande,314,4
144479,PI,São Miguel do Fidalgo,315,4
144639,PI,São Miguel do Tapuio,678,18
144799,PI,São Pedro do Piauí,2479,35
144959,PI,São Raimundo Nonato,4890,74
145119,PI,Sebastião Barros,25,3
145279,PI,Sebastião Leal,1127,9
145439,PI,Sigefredo Pacheco,466,16
145599,PI,Simões,1216,17
145759,PI,Simplício Mendes,2078,55
145919,PI,Socorro do Piauí,373,8
146079,PI,Sussuapara,707,15
146239,PI,Tamboril do Piauí,56,8
146399,PI,Tanque do Piauí,480,1
146559,PI,Teresina,143051,3022
146719,PI,União,2596,79
146879,PI,Uruçuí,5679,74
147039,PI,Valença do Piauí,2474,81
147199,PI,Várzea Branca,204,12
147359,PI,Várzea Grande,571,1
147519,PI,Vera Mendes,496,3
147679,PI,Vila Nova do Piauí,352,3
147839,PI,Wall Ferraz,338,3
148159,CE,Abaiara,1367,20
148319,CE,Acarape,3478,36
148479,CE,Acaraú,8223,121
148639,CE,Acopiara,6610,185
148799,CE,Aiuaba,1232,18
148959,CE,Alcântaras,2541,23
149119,CE,Altaneira,1173,21
149279,CE,Alto Santo,3378,44
149439,CE,Amontada,3814,64
149599,CE,Antonina do Norte,1139,28
149759,CE,Apuiarés,1918,29
149919,CE,Aquiraz,11988,110
150079,CE,Aracati,14654,185
150239,CE,Aracoiaba,5675,41
150399,CE,Ararendá,2256,22
150559,CE,Araripe,2382,32
150719,CE,Aratuba,2273,15
150879,CE,Arneiroz,968,21
151039,CE,Assaré,3242,60
151199,CE,Aurora,2877,45
151359,CE,Baixio,972,18
151519,CE,Banabuiú,3357,22
151679,CE,Barbalha,13115,216
151839,CE,Barreira,2487,56
151999,CE,Barro,3156,52
152159,CE,Barroquinha,1810,28
152319,CE,Baturité,5969,92
152479,CE,Beberibe,11815,145
152639,CE,Bela Cruz,4544,79
152799,CE,Boa Viagem,6546,125
152959,CE,Brejo Santo,12935,159
153119,CE,Camocim,9338,166
153279,CE,Campos Sales,4244,51
153439,CE,Canindé,9122,234
153599,CE,Capistrano,3236,38
153759,CE,Caridade,2026,55
153919,CE,Cariré,3877,53
154079,CE,Caririaçu,2803,59
154239,CE,Cariús,3245,33
154399,CE,Carnaubal,3256,29
154559,CE,Cascavel,13222,174
154719,CE,Catarina,1375,22
154879,CE,Catunda,2446,21
155039,CE,Caucaia,35671,1085
155199,CE,Cedro,5360,49
155359,CE,Chaval,1948,27
155519,CE,Choró,1800,18
155679,CE,Chorozinho,2836,47
155839,CE,Coreaú,3363,71
155999,CE,Crateús,18336,244
156159,CE,Crato,28370,272
156319,CE,Croatá,1991,18
156479,CE,Cruz,5598,61
156639,CE,Deputado Irapuan Pinheiro,1280,14
156799,CE,Ereré,1525,17
156959,CE,Eusébio,18387,155
157119,CE,Farias Brito,3814,67
157279,CE,Forquilha,2271,82
157439,CE,Fortaleza,411123,11797
157599,CE,Fortim,3792,40
157759,CE,Frecheirinha,3586,26
157919,CE,General Sampaio,824,21
158079,CE,Graça,2010,21
158239,CE,Granja,4445,93
158399,CE,Granjeiro,729,7
158559,CE,Groaíras,2521,33
158719,CE,Guaiúba,2999,71
158879,CE,Guaraciaba do Norte,4426,82
159039,CE,Guaramiranga,2237,6
159199,CE,Hidrolândia,3624,27
159359,CE,Horizonte,11799,150
159519,CE,Ibaretama,1671,31
159679,CE,Ibiapina,3283,33
159839,CE,Ibicuitinga,3048,27
159999,CE,Icapuí,4501,39
160159,CE,Icó,10514,143
160319,CE,Iguatu,18954,254
160479,CE,Independência,3943,64
160639,CE,Ipaporanga,1586,18
160799,CE,Ipaumirim,2097,26
160959,CE,Ipu,6608,83
161119,CE,Ipueiras,4863,68
161279,CE,Iracema,3174,38
161439,CE,Irauçuba,2409,48
161599,CE,Itaiçaba,2192,29
161759,CE,Itaitinga,6356,85
161919,CE,Itapajé,4290,154
162079,CE,Itapipoca,16274,310
162239,CE,Itapiúna,2979,38
162399,CE,Itarema,4856,55
162559,CE,Itatira,2889,44
162719,CE,Jaguaretama,2482,52
162879,CE,Jaguaribara,1571,31
163039,CE,Jaguaribe,7899,88
163199,CE,Jaguaruana,6327,87
163359,CE,Jardim,2977,72
163519,CE,Jati,1463,14
163679,CE,Jijoca de Jericoacoara,3583,33
163839,CE,Juazeiro do Norte,48347,768
163999,CE,Jucás,3037,73
164159,CE,Lavras da Mangabeira,4496,61
164319,CE,Limoeiro do Norte,12798,171
164479,CE,Madalena,1936,39
164639,CE,Maracanaú,33935,879
164799,CE,Maranguape,19899,297
164959,CE,Marco,2823,36
165119,CE,Martinópole,2100,27
165279,CE,Massapê,3830,89
165439,CE,Mauriti,8279,126
165599,CE,Meruoca,2480,35
165759,CE,Milagres,4749,67
165919,CE,Milhã,2255,33
166079,CE,Miraíma,1853,21
166239,CE,Missão Velha,3569,64
166399,CE,Mombaça,5396,124
166559,CE,Monsenhor Tabosa,3360,44
166719,CE,Morada Nova,12026,214
166879,CE,Moraújo,2305,23
167039,CE,Morrinhos,2235,41
167199,CE,Mucambo,3187,31
167359,CE,Mulungu,2104,21
167519,CE,Nova Olinda,2309,24
167679,CE,Nova Russas,6153,73
167839,CE,Novo Oriente,2899,48
167999,CE,Ocara,3622,48
168159,CE,Orós,5313,95
168319,CE,Pacajus,9159,131
168479,CE,Pacatuba,11129,278
168639,CE,Pacoti,1832,29
168799,CE,Pacujá,812,13
168959,CE,Palhano,2323,26
169119,CE,Palmácia,1525,23
169279,CE,Paracuru,7851,135
169439,CE,Paraipaba,4040,83
169599,CE,Parambu,2105,78
169759,CE,Paramoti,1594,20
169919,CE,Pedra Branca,3990,74
170079,CE,Penaforte,1453,19
170239,CE,Pentecoste,4459,97
170399,CE,Pereiro,3597,29
170559,CE,Pindoretama,4745,43
170719,CE,Piquet Carneiro,2859,32
170879,CE,Pires Ferreira,1754,8
171039,CE,Poranga,1594,19
171199,CE,Porteiras,2045,31
171359,CE,Potengi,1034,7
171519,CE,Potiretama,1355,11
171679,CE,Quiterianópolis,2340,55
171839,CE,Quixadá,16121,216
171999,CE,Quixelô,3429,36
172159,CE,Quixeramobim,14624,261
172319,CE,Quixeré,6956,48
172479,CE,Redenção,7975,120
172639,CE,Reriutaba,6090,34
172799,CE,Russas,18838,235
172959,CE,Saboeiro,1753,19
173119,CE,Salitre,1408,26
173279,CE,Santana do Acaraú,2187,33
173439,CE,Santana do Cariri,10009,77
173599,CE,Santa Quitéria,3185,99
173759,CE,São Benedito,5583,70
173919,CE,São Gonçalo do Amarante,14274,242
174079,CE,São João do Jaguaribe,1561,19
174239,CE,São Luís do Curu,1849,42
174399,CE,Senador Pompeu,3891,70
174559,CE,Senador Sá,1681,14
174719,CE,Sobral,43012,780
174879,CE,Solonópole,3113,39
175039,CE,Tabuleiro do Norte,6656,84
175199,CE,Tamboril,5936,87
175359,CE,Tarrafas,932,19
175519,CE,Tauá,14647,213
175679,CE,Tejuçuoca,2488,37
175839,CE,Tianguá,14474,210
175999,CE,Trairi,4408,107
176159,CE,Tururu,1779,42
176319,CE,Ubajara,3511,41
176479,CE,Umari,651,15
176639,CE,Umirim,1278,41
176799,CE,Uruburetama,2511,65
176959,CE,Uruoca,2469,32
177119,CE,Varjota,3768,37
177279,CE,Várzea Alegre,6354,92
177439,CE,Viçosa do Ceará,6862,163
177759,RN,Acari,1502,30
177919,RN,Açu,10855,179
178079,RN,Afonso Bezerra,1346,20
178239,RN,Água Nova,493,7
178399,RN,Alexandria,2577,33
178559,RN,Almino Afonso,779,16
178719,RN,Alto do Rodrigues,4192,53
178879,RN,Angicos,1697,34
179039,RN,Antônio Martins,1078,8
179199,RN,Apodi,11020,118
179359,RN,Areia Branca,4638,125
179519,RN,Arês,1789,29
179679,RN,Campo Grande,762,16
179839,RN,Baía Formosa,903,10
179999,RN,Baraúna,1860,34
180159,RN,Barcelona,540,12
180319,RN,Bento Fernandes,311,4
180479,RN,Bodó,567,2
180639,RN,Bom Jesus,1582,20
180799,RN,Brejinho,2144,19
180959,RN,Caiçara do Norte,811,15
181119,RN,Caiçara do Rio do Vento,935,8
181279,RN,Caicó,21190,202
181439,RN,Campo Redondo,1240,17
181599,RN,Canguaretama,2837,53
181759,RN,Caraúbas,4824,61
181919,RN,Carnaúba dos Dantas,1086,10
182079,RN,Carnaubais,1567,29
182239,RN,Ceará-Mirim,6459,146
182399,RN,Cerro Corá,1341,16
182559,RN,Coronel Ezequiel,287,7
182719,RN,Coronel João Pessoa,926,6
182879,RN,Cruzeta,2147,17
183039,RN,Currais Novos,7409,121
183199,RN,Doutor Severiano,1687,23
183359,RN,Parnamirim,47409,658
183519,RN,Encanto,1127,19
183679,RN,Equador,1189,7
183839,RN,Espírito Santo,1134,20
183999,RN,Extremoz,7137,84
184159,RN,Felipe Guerra,2078,19
184319,RN,Fernando Pedroza,661,4
184479,RN,Florânia,2211,22
184639,RN,Francisco Dantas,1053,5
184799,RN,Frutuoso Gomes,1860,11
184959,RN,Galinhos,391,1
185119,RN,Goianinha,4063,50
185279,RN,Governador Dix-Sept Rosado,1780,25
185439,RN,Grossos,1439,22
185599,RN,Guamaré,3933,61
185759,RN,Ielmo Marinho,1196,12
185919,RN,Ipanguaçu,1759,33
186079,RN,Ipueira,762,3
186239,RN,Itajá,768,17
186399,RN,Itaú,552,14
186559,RN,Jaçanã,1251,8
186719,RN,Jandaíra,1183,13
186879,RN,Janduís,1528,12
187039,RN,Januário Cicco,1035,11
187199,RN,Japi,837,10
187359,RN,Jardim de Angicos,510,1
187519,RN,Jardim de Piranhas,4856,48
187679,RN,Jardim do Seridó,2341,26
187839,RN,João Câmara,5502,59
187999,RN,João Dias,386,2
188159,RN,José da Penha,829,15
188319,RN,Jucurutu,4853,61
188479,RN,Jundiá,724,7
188639,RN,Lagoa d'Anta,605,10
188799,RN,Lagoa de Pedras,764,13
188959,RN,Lagoa de Velhos,427,10
189119,RN,Lagoa Nova,2688,22
189279,RN,Lagoa Salgada,789,11
189439,RN,Lajes,2011,18
189599,RN,Lajes Pintadas,838,9
189759,RN,Lucrécia,1156,6
189919,RN,Luís Gomes,861,15
190079,RN,Macaíba,12155,192
190239,RN,Macau,6269,60
190399,RN,Major Sales,641,16
190559,RN,Marcelino Vieira,1298,18
190719,RN,Martins,1193,13
190879,RN,Maxaranguape,808,14
191039,RN,Messias Targino,906,6
191199,RN,Montanhas,906,18
191359,RN,Monte Alegre,2093,17
191519,RN,Monte das Gameleiras,227,8
191679,RN,Mossoró,45435,714
191839,RN,Natal,156680,3139
191999,RN,Nísia Floresta,2995,50
192159,RN,Nova Cruz,3793,77
192319,RN,Olho d'Água do Borges,1380,11
192479,RN,Ouro Branco,1124,6
192639,RN,Paraná,1007,3
192799,RN,Paraú,710,14
192959,RN,Parazinho,845,12
193119,RN,Parelhas,6683,37
193279,RN,Rio do Fogo,1226,16
193439,RN,Passa e Fica,1642,8
193599,RN,Passagem,353,3
193759,RN,Patu,2205,37
193919,RN,Santa Maria,672,17
194079,RN,Pau dos Ferros,5959,55
194239,RN,Pedra Grande,1189,5
194399,RN,Pedra Preta,533,2
194559,RN,Pedro Avelino,692,7
194719,RN,Pedro Velho,1676,17
194879,RN,Pendências,1475,44
195039,RN,Pilões,861,7
195199,RN,Poço Branco,1895,20
195359,RN,Portalegre,1163,16
195519,RN,Porto do Mangue,609,14
195679,RN,Serra Caiada,1075,20
195839,RN,Pureza,709,20
195999,RN,Rafael Fernandes,840,6
196159,RN,Rafael Godeiro,579,3
196319,RN,Riacho da Cruz,861,11
196479,RN,Riacho de Santana,1061,1
196639,RN,Riachuelo,1194,15
196799,RN,Rodolfo Fernandes,575,11
196959,RN,Tibau,817,12
197119,RN,Ruy Barbosa,216,1
197279,RN,Santa Cruz,7474,88
197439,RN,Santana do Matos,1547,24
197599,RN,Santana do Seridó,820,4
197759,RN,Santo Antônio,3385,70
197919,RN,São Bento do Norte,369,4
198079,RN,São Bento do Trairí,439,4
198239,RN,São Fernando,884,6
198399,RN,São Francisco do Oeste,615,6
198559,RN,São Gonçalo do Amarante,12303,266
198719,RN,São João do Sabugi,2304,15
198879,RN,São José de Mipibu,6527,91
199039,RN,São José do Campestre,1461,31
199199,RN,São José do Seridó,1165,3
199359,RN,São Miguel,3395,53
199519,RN,São Miguel do Gostoso,1332,20
199679,RN,São Paulo do Potengi,3700,63
199839,RN,São Pedro,930,20
199999,RN,São Rafael,1410,24
200159,RN,São Tomé,2101,28
200319,RN,São Vicente,1654,3
200479,RN,Senador Elói de Souza,866,10
200639,RN,Senador Georgino Avelino,618,7
200799,RN,Serra de São Bento,766,4
200959,RN,Serra do Mel,1877,23
201119,RN,Serra Negra do Norte,2699,20
201279,RN,Serrinha,1133,15
201439,RN,Serrinha dos Pintos,1117,8
201599,RN,Severiano Melo,1376,15
201759,RN,Sítio Novo,945,13
201919,RN,Taboleiro Grande,454,6
202079,RN,Taipu,1693,17
202239,RN,Tangará,1679,24
202399,RN,Tenente Ananias,2080,30
202559,RN,Tenente Laurentino Cruz,1638,3
202719,RN,Tibau do Sul,2318,18
202879,RN,Timbaúba dos Batistas,1079,6
203039,RN,Touros,2460,37
203199,RN,Triunfo Potiguar,650,3
203359,RN,Umarizal,2912,24
203519,RN,Upanema,1995,24
203679,RN,Várzea,577,11
203839,RN,Venha-Ver,563,6
203999,RN,Vera Cruz,2359,29
204159,RN,Viçosa,917,5
204319,RN,Vila Flor,424,3
204639,PB,Água Branca,2233,16
204799,PB,Aguiar,950,7
204959,PB,Alagoa Grande,6311,85
205119,PB,Alagoa Nova,3366,39
205279,PB,Alagoinha,2560,26
205439,PB,Alcantil,1358,9
205599,PB,Algodão de Jandaíra,546,2
205759,PB,Alhandra,3602,49
205919,PB,São João do Rio do Peixe,1853,38
206079,PB,Amparo,320,4
206239,PB,Aparecida,1917,16
206399,PB,Araçagi,3035,29
206559,PB,Arara,1332,33
206719,PB,Araruna,1121,18
206879,PB,Areia,2977,36
207039,PB,Areia de Baraúnas,387,7
207199,PB,Areial,628,13
207359,PB,Aroeiras,3096,21
207519,PB,Assunção,805,6
207679,PB,Baía da Traição,1810,13
207839,PB,Bananeiras,2099,29
207999,PB,Baraúna,806,9
208159,PB,Barra de Santana,1303,8
208319,PB,Barra de Santa Rosa,1821,16
208479,PB,Barra de São Miguel,1404,10
208639,PB,Bayeux,14118,273
208799,PB,Belém,3127,48
208959,PB,Belém do Brejo do Cruz,986,10
209119,PB,Bernardino Batista,481,3
209279,PB,Boa Ventura,1099,12
209439,PB,Boa Vista,1778,17
209599,PB,Bom Jesus,480,4
209759,PB,Bom Sucesso,853,5
209919,PB,Bonito de Santa Fé,983,14
210079,PB,Boqueirão,2654,53
210239,PB,Igaracy,484,8
210399,PB,Borborema,484,14
210559,PB,Brejo do Cruz,2128,25
210719,PB,Brejo dos Santos,1664,8
210879,PB,Caaporã,3107,41
211039,PB,Cabaceiras,710,6
211199,PB,Cabedelo,15079,224
211359,PB,Cachoeira dos Índios,1696,25
211519,PB,Cacimba de Areia,423,5
211679,PB,Cacimba de Dentro,1614,40
211839,PB,Cacimbas,504,11
211999,PB,Caiçara,1195,15
212159,PB,Cajazeiras,19341,194
212319,PB,Cajazeirinhas,365,1
212479,PB,Caldas Brandão,1119,13
212639,PB,Camalaú,1015,8
212799,PB,Campina Grande,70133,1262
212959,PB,Capim,297,12
213119,PB,Caraúbas,569,6
213279,PB,Carrapateira,608,6
213439,PB,Casserengue,1424,23
213599,PB,Catingueira,367,11
213759,PB,Catolé do Rocha,9705,67
213919,PB,Caturité,946,9
214079,PB,Conceição,956,32
214239,PB,Condado,1268,11
214399,PB,Conde,4510,49
214559,PB,Congo,644,17
214719,PB,Coremas,3661,43
214879,PB,Coxixola,180,4
215039,PB,Cruz do Espírito Santo,1386,28
215199,PB,Cubati,808,16
215359,PB,Cuité,3790,31
215519,PB,Cuitegi,1286,26
215679,PB,Cuité de Mamanguape,359,16
215839,PB,Curral de Cima,902,4
215999,PB,Curral Velho,766,1
216159,PB,Damião,527,6
216319,PB,Desterro,1217,12
216479,PB,Vista Serrana,764,7
216639,PB,Diamante,1066,12
216799,PB,Dona Inês,1070,21
216959,PB,Duas Estradas,1074,20
217119,PB,Emas,382,6
217279,PB,Esperança,8238,100
217439,PB,Fagundes,2091,25
217599,PB,Frei Martinho,772,7
217759,PB,Gado Bravo,1341,14
217919,PB,Guarabira,13545,157
218079,PB,Gurinhém,1567,19
218239,PB,Gurjão,284,8
218399,PB,Ibiara,927,7
218559,PB,Imaculada,632,11
218719,PB,Ingá,3895,45
218879,PB,Itabaiana,4443,89
219039,PB,Itaporanga,4190,32
219199,PB,Itapororoca,2798,39
219359,PB,Itatuba,1519,22
219519,PB,Jacaraú,2548,38
219679,PB,Jericó,2095,15
219839,PB,João Pessoa,179144,3298
219999,PB,Juarez Távora,1427,15
220159,PB,Juazeirinho,1547,19
220319,PB,Junco do Seridó,1253,12
220479,PB,Juripiranga,2108,32
220639,PB,Juru,1546,18
220799,PB,Lagoa,438,4
220959,PB,Lagoa de Dentro,1917,12
221119,PB,Lagoa Seca,3491,58
221279,PB,Lastro,761,4
221439,PB,Livramento,1700,9
221599,PB,Logradouro,644,10
221759,PB,Lucena,1987,20
221919,PB,Mãe d'Água,484,8
222079,PB,Malta,1063,13
222239,PB,Mamanguape,6743,98
222399,PB,Manaíra,1507,7
222559,PB,Marcação,1418,10
222719,PB,Mari,3767,55
222879,PB,Marizópolis,642,14
223039,PB,Massaranduba,2162,33
223199,PB,Mataraca,685,17
223359,PB,Matinhas,403,9
223519,PB,Mato Grosso,410,3
223679,PB,Maturéia,1446,15
223839,PB,Mogeiro,1757,22
223999,PB,Montadas,740,10
224159,PB,Monte Horebe,890,9
224319,PB,Monteiro,6615,83
224479,PB,Mulungu,1158,21
224639,PB,Natuba,618,9
224799,PB,Nazarezinho,1404,19
224959,PB,Nova Floresta,1798,17
225119,PB,Nova Olinda,679,11
225279,PB,Nova Palmeira,1354,6
225439,PB,Olho d'Água,652,11
225599,PB,Olivedos,969,5
225759,PB,Ouro Velho,654,3
225919,PB,Parari,457,2
226079,PB,Passagem,237,2
226239,PB,Patos,22786,301
226399,PB,Paulista,1974,12
226559,PB,Pedra Branca,743,7
226719,PB,Pedra Lavrada,733,3
226879,PB,Pedras de Fogo,3939,58
227039,PB,Piancó,3361,35
227199,PB,Picuí,4418,49
227359,PB,Pilar,2260,36
227519,PB,Pilões,383,10
227679,PB,Pilõezinhos,786,14
227839,PB,Pirpirituba,965,18
227999,PB,Pitimbu,2434,25
228159,PB,Pocinhos,3135,31
228319,PB,Poço Dantas,387,5
228479,PB,Poço de José de Moura,418,8
228639,PB,Pombal,10581,92
228799,PB,Prata,832,6
228959,PB,Princesa Isabel,4085,55
229119,PB,Puxinanã,1102,8
229279,PB,Queimadas,7259,100
229439,PB,Quixaba,174,2
229599,PB,Remígio,2247,35
229759,PB,Pedro Régis,698,9
229919,PB,Riachão,265,5
230079,PB,Riachão do Bacamarte,827,1
230239,PB,Riachão do Poço,400,7
230399,PB,Riacho de Santo Antônio,296,6
230559,PB,Riacho dos Cavalos,1564,20
230719,PB,Rio Tinto,5081,62
230879,PB,Salgadinho,261,3
231039,PB,Salgado de São Félix,1254,15
231199,PB,Santa Cecília,1014,6
231359,PB,Santa Cruz,1720,10
231519,PB,Santa Helena,1368,14
231679,PB,Santa Inês,141,8
231839,PB,Santa Luzia,3996,35
231999,PB,Santana de Mangueira,756,6
232159,PB,Santana dos Garrotes,502,11
232319,PB,Joca Claudino,267,5
232479,PB,Santa Rita,13742,390
232639,PB,Santa Teresinha,694,14
232799,PB,Santo André,511,4
232959,PB,São Bento,8135,76
233119,PB,São Bentinho,1179,10
233279,PB,São Domingos do Cariri,443,5
233439,PB,São Domingos,362,2
233599,PB,São Francisco,727,4
233759,PB,São João do Cariri,523,6
233919,PB,São João do Tigre,345,6
234079,PB,São José da Lagoa Tapada,2107,10
234239,PB,São José de Caiana,633,10
234399,PB,São José de Espinharas,971,7
234559,PB,São José dos Ramos,854,7
234719,PB,São José de Piranhas,4441,49
234879,PB,São José de Princesa,277,1
235039,PB,São José do Bonfim,344,7
235199,PB,São José do Brejo do Cruz,479,1
235359,PB,São José do Sabugi,990,8
235519,PB,São José dos Cordeiros,160,8
235679,PB,São Mamede,1126,35
235839,PB,São Miguel de Taipu,757,11
235999,PB,São Sebastião de Lagoa de Roça,1887,22
236159,PB,São Sebastião do Umbuzeiro,387,6
236319,PB,Sapé,5840,125
236479,PB,São Vicente do Seridó,1238,3
236639,PB,Serra Branca,1870,41
236799,PB,Serra da Raiz,991,6
236959,PB,Serra Grande,434,8
237119,PB,Serra Redonda,1337,15
237279,PB,Serraria,1048,13
237439,PB,Sertãozinho,1040,7
237599,PB,Sobrado,1121,11
237759,PB,Solânea,5027,54
237919,PB,Soledade,2143,17
238079,PB,Sossêgo,393,3
238239,PB,Sousa,7973,174
238399,PB,Sumé,3923,47
238559,PB,Tacima,697,10
238719,PB,Taperoá,1810,23
238879,PB,Tavares,1473,19
239039,PB,Teixeira,2926,41
239199,PB,Tenório,270,4
239359,PB,Triunfo,1992,23
239519,PB,Uiraúna,1680,32
239679,PB,Umbuzeiro,1253,14
239839,PB,Várzea,686,1
239999,PB,Vieirópolis,441,9
240159,PB,Zabelê,320,1
240479,PE,Abreu e Lima,6304,261
240639,PE,Afogados da Ingazeira,10325,82
240799,PE,Afrânio,1764,16
240959,PE,Agrestina,3193,74
241119,PE,Água Preta,2492,71
241279,PE,Águas Belas,3487,52
241439,PE,Alagoinha,3727,31
241599,PE,Aliança,2680,87
241759,PE,Altinho,1987,30
241919,PE,Amaraji,1465,50
242079,PE,Angelim,337,16
242239,PE,Araçoiaba,1237,33
242399,PE,Araripina,12379,182
242559,PE,Arcoverde,12717,147
242719,PE,Barra de Guabiraba,1042,21
242879,PE,Barreiros,1906,69
243039,PE,Belém de Maria,548,10
243199,PE,Belém do São Francisco,2435,25
243359,PE,Belo Jardim,10568,141
243519,PE,Betânia,1245,19
243679,PE,Bezerros,10017,132
243839,PE,Bodocó,3429,47
243999,PE,Bom Conselho,4021,93
244159,PE,Bom Jardim,3329,76
244319,PE,Bonito,3154,48
244479,PE,Brejão,686,11
244639,PE,Brejinho,1295,22
244799,PE,Brejo da Madre de Deus,4457,64
244959,PE,Buenos Aires,748,29
245119,PE,Buíque,3180,63
245279,PE,Cabo de Santo Agostinho,19479,566
245439,PE,Cabrobó,5630,38
245599,PE,Cachoeirinha,1158,38
245759,PE,Caetés,3058,29
245919,PE,Calçado,1066,9
246079,PE,Calumbi,1346,6
